dzr_sng_id,valence,arousal,artist_name,track_name,sp_track_id,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence
2457815,0.37332522108000005,-0.9231506656209999,The Stone Roses,Love Spreads,6JvEXmRh3l2acBzvqavgT9,0.00265,0.435,347093,0.88,0.0014,2,0.436,-8.451,1,0.0448,91.116,4,0.593
2458261,-0.47397095111500004,-0.0796441685346,16 Horsepower,Black Soul Choir,1mZmjuLoslfYSEOXojo8BS,0.0221,0.452,232333,0.952,0.00339,7,0.0398,-8.306,1,0.0587,217.48,4,0.729
2459666,1.03915538538,1.56588489955,Bill Whelan,Riverdance,0uWxBkWRyS55h1dbfI1F2S,0.601,0.315,341973,0.539,0.0203,4,0.171,-12.471,0,0.0586,114.204,3,0.469
2460480,0.815392789182,0.662457175897,The Hellacopters,No Angel To Lay Me Away,59wU0g8lhWShmq9SjJhrYu,0.0071,0.484,235160,0.932,0.0,6,0.0999,-3.711,1,0.0334,132.469,4,0.82
2460763,-0.431674362809,0.0955101860516,The Wallflowers,Closer 2 U,5FWXt20Fz2hyWTw0HnaP5G,0.423,0.581,197400,0.54,0.247,7,0.0982,-9.445,1,0.0236,93.912,4,0.588
2461103,0.37332522108000005,-0.9231506656209999,Joe Strummer,X-Ray Style,30O4Pw3lkxhvIUIylNmpLF,0.106,0.735,392960,0.914,0.00157,4,0.345,-5.39,0,0.0357,102.978,4,0.797
2461109,-1.9352498567900003,-0.655809808621,Joe Strummer,Yalla_ Yalla,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2461260,1.0719011311700002,0.8468301807240001,Gabrielle,If You Love Me,5L4Jw9cL5yeHEwGHZdcoMI,0.401,0.675,236093,0.458,0.0,4,0.0578,-9.13,1,0.0471,139.875,4,0.531
2461305,-1.65145339331,0.714696193934,Burning Spear,Slavery Days,2xYUmiqMOw2deOABJ1f67h,0.0374,0.721,213800,0.446,0.000124,10,0.0752,-9.426,1,0.0895,142.611,4,0.811
2461771,-1.4004026756299999,1.5382289488299998,Robert Palmer,Flesh Wound,28SzoqvQ27mk0fAERu3XUG,0.307,0.503,225733,0.554,7.96e-05,0,0.312,-17.867,1,0.0483,103.427,4,0.857
2462813,-0.780962317853,-0.789480237121,McFly,Hypnotised,4E0yLdSSJPCcJJgw5a3i3q,0.0446,0.509,182307,0.82,0.0,7,0.175,-2.439,1,0.0274,176.802,4,0.807
2463125,-1.1711824551299999,1.4368237961700001,Robbie Robertson,American Roulette,4BxxWhkgU2H0iAgut8sPiq,0.0931,0.613,295133,0.763,2.04e-05,0,0.0386,-12.947,1,0.048,142.342,4,0.583
2463230,-1.9352498567900003,-0.655809808621,Accept,Breaking Up Again,5w3HWeKw9zzjqolV8r86Fa,0.0527,0.527,276427,0.285,0.0261,5,0.0882,-15.137,0,0.0284,138.875,4,0.362
2464270,0.291460856617,0.238399264793,Stefanie Heinzmann,My Man Is A Mean Man,2t3zhZ8jkX3Uv0yLnYI7US,0.0125,0.666,211827,0.611,0.0,0,0.362,-6.121,1,0.0362,127.964,4,0.334
2465564,0.482477707031,-0.47143680379299996,John Legend,Don't Let Me Be Misunderstood,7y5c343x6TwJRm7NGu96Ta,0.0453,0.64,308947,0.481,0.0,9,0.158,-9.439,0,0.0654,79.995,4,0.452
2466262,0.262808329055,0.24300858991399998,Alicia Keys,No One,6IwKcFdiRQZOWeYNhUiWIv,0.0209,0.644,253813,0.548,8.68e-06,1,0.134,-5.416,0,0.0286,90.042,4,0.166
2466275,0.57525732009,-0.342375700414,Alicia Keys,Saviour,5qM2mg8cJsUHLr7b1iyKH0,0.523,0.588,202320,0.65,0.0,9,0.122,-6.177,1,0.0525,129.092,4,0.375
2466504,-1.05657234488,0.736206377828,Terence Trent D'Arby,Seasons,48G5CuGCMI2MGsbSiGFkMt,0.97,0.554,337240,0.196,3.39e-06,3,0.184,-14.617,1,0.0395,128.626,4,0.601
2475910,1.2047033224099999,1.15104563869,Ash,Kung Fu (2008 Remastered),6lUCm1boJqJ0h7ed2VvYKC,0.00798,0.262,137347,0.963,6.09e-06,9,0.346,-3.948,1,0.163,176.226,4,0.49
2477936,-1.4877246643900002,-0.36081300089699997,Alesana,Apology,6hNA4yDJr0hGn0TlnmRVUQ,7.44e-05,0.298,249613,0.96,0.0718,11,0.164,-5.474,0,0.0859,110.473,3,0.105
2482326,-1.9352498567900003,-0.655809808621,Jessica Simpson,You Don't Have To Let Go,2zFOQk1MpvNabARp5dbkpC,0.646,0.281,220720,0.287,0.0,2,0.109,-9.411,1,0.0278,138.505,4,0.222
2482333,0.815392789182,0.662457175897,Jessica Simpson,Loving You,0RU7n70Vk8q552Zheeg9yU,0.0113,0.661,208867,0.513,2.66e-06,11,0.133,-5.095,1,0.0253,94.712,4,0.381
2484670,-1.04019947199,-0.06581619317250001,Maureen McGovern;Mike Renzi,I Remember,142f7NyfzyqoDF7rxbk3eJ,0.99,0.375,219939,0.0314,0.00184,9,0.12,-24.083,0,0.045,111.831,4,0.0896
2484996,-0.18881008156800003,-0.33776637529299997,Leona Lewis,Whatever It Takes,5x53OtmBzx99kxPuvZXTwu,0.0421,0.493,207667,0.819,0.0,8,0.205,-4.846,1,0.125,189.709,4,0.427
2484999,-0.33616593760200003,1.09112441212,Leona Lewis,Yesterday,6PBwSRgUj6GPGs6p2zZlh5,0.0851,0.734,233933,0.639,0.0,8,0.326,-7.055,1,0.0326,116.993,4,0.364
2485000,-0.576301406694,0.972818400693,Leona Lewis,Take A Bow,3pWgP4nDkWw6qU6cNULIOd,0.393,0.667,234653,0.678,0.0,8,0.108,-4.936,0,0.102,73.942,4,0.451
2485003,0.722613176124,-0.0381602424484,Leona Lewis,Here I Am,48SL7ljJ1IHx9AeRGdRheE,0.794,0.566,290480,0.212,0.0,10,0.106,-9.855,1,0.0372,119.847,4,0.0782
2485005,0.482477707031,-0.47143680379299996,Leona Lewis,The Best You Never Had,3hh4w5l5WEievyyuoNQ27Z,0.0107,0.704,222067,0.733,0.0,0,0.0951,-5.422,1,0.0639,160.044,4,0.576
2485007,1.0719011311700002,0.8468301807240001,Leona Lewis,Footprints In The Sand,4QOJF00kfJNF5qqM4U669Z,0.694,0.507,247440,0.448,0.0,8,0.114,-5.166,1,0.0281,119.934,4,0.123
2485008,0.916358838687,-0.176439996069,Leona Lewis,A Moment Like This,5i9UKSttY3V7x9OnYZsMBX,0.423,0.265,257293,0.563,7.99e-06,8,0.131,-3.667,1,0.0302,70.529,4,0.168
2485009,0.815392789182,0.662457175897,Leona Lewis,Forgive Me,2UWlFnvqwpEzLgiLw3bDOO,0.0112,0.729,219960,0.791,0.0,5,0.0314,-5.39,1,0.0769,120.02,4,0.59
2485011,-0.651343740786,-0.789480237121,Leona Lewis,Run,4hrAKlxfblnG7llBEEX7TR,0.43,0.302,314720,0.461,5.61e-06,5,0.122,-6.166,0,0.0292,142.434,4,0.0932
2485118,1.1783248049700001,1.18331091453,Beyoncé,Single Ladies (Put A Ring On It),5R9a4t5t5O0IsznsrKPVro,0.0383,0.426,193213,0.584,0.0,1,0.188,-5.293,1,0.296,193.437,4,0.272
2485126,0.056783011822,0.404334969138,Beyoncé,Hello,3ID5lLzkh4uM8XPUuB2VKq,0.206,0.33,256533,0.769,1.54e-06,6,0.143,-5.755,1,0.17,97.515,3,0.416
2485128,1.5412568207600001,1.70416465317,Beyoncé,Ego,6GcuA4J9ruyClBizBd4m5E,0.155,0.623,236360,0.389,0.0,1,0.163,-7.816,1,0.241,79.454,4,0.489
2485130,-0.722565737869,0.30846100662799997,Beyoncé,Scared Of Lonely,5m3MMqREtffhno6KLdpnDI,0.0546,0.534,222920,0.575,0.0,1,0.131,-6.706,1,0.0519,86.961,4,0.205
2485991,0.37332522108000005,-0.9231506656209999,Johnny Winter,No Time To Live,6msHQbNDeEXhQ72GfiJkrr,0.47,0.316,274067,0.293,0.00162,2,0.194,-16.104,0,0.0287,153.162,4,0.202
2487140,-0.33343712545299997,-0.494483429397,Kristian Leontiou,Story Of My Life,0ktlEgwwnuPTsmGn3deVIU,0.0606,0.5,226227,0.706,8.86e-06,9,0.0789,-8.065,0,0.0276,80.793,4,0.14
2487141,0.37332522108000005,-0.9231506656209999,Kristian Leontiou,Shining,05IYKe7qqDroYi4H1sqMT5,0.0827,0.527,238307,0.795,1.02e-06,4,0.456,-8.05,0,0.0466,101.03,4,0.414
2487142,-1.9352498567900003,-0.655809808621,Kristian Leontiou,The Years Move On,3uCcW24g3ywTeXy466OcHl,0.0558,0.429,230933,0.733,0.00126,5,0.27,-8.669,0,0.032,159.964,4,0.555
2487147,-1.9352498567900003,-0.655809808621,Kristian Leontiou,Some Say,3b0Lp6p1tnPje6k0ohhxGh,0.311,0.603,212267,0.734,0.0,10,0.124,-8.488,1,0.0278,107.02,4,0.598
2487535,-0.108764925202,-0.45299950331,Secret Garden,Song From A Secret Garden,5pSxOv6lbvdz2fddSUPdSA,0.897,0.226,214787,0.303,0.878,0,0.162,-10.866,0,0.0374,66.727,4,0.094
2487572,-1.04019947199,-0.06581619317250001,Dusty Springfield,I'd Rather Leave While I'm In Love,5cY6EvYR5dO3JbnzNO8A9f,0.0743,0.296,173413,0.494,0.0,5,0.158,-10.107,0,0.033,142.251,4,0.523
2487753,0.37332522108000005,-0.9231506656209999,Ronan Hardiman,Secret World,680fJFdXoJGXc4s3G84ewI,0.586,0.299,320333,0.636,0.302,6,0.0962,-9.285,1,0.0394,117.862,4,0.433
2491663,-1.04019947199,-0.06581619317250001,Jimmy Buffett,He Went To Paris,6884u88Xiq1AsgIIr0QXP1,0.562,0.432,208933,0.257,1.4e-06,9,0.181,-17.801,1,0.0377,118.812,4,0.415
2495280,1.5412568207600001,1.70416465317,Phil Lynott,Yellow Pearl,0rmMOMTRUWrrJQo6Go4DZR,0.000128,0.526,178000,0.853,0.393,0,0.371,-12.383,1,0.0412,137.129,4,0.769
2495710,-0.780962317853,-0.789480237121,Lifehouse,Take Me Away,5JFJ3Atll7ig0nxOnTs3qy,0.000186,0.445,287560,0.908,0.00648,2,0.0724,-5.544,1,0.0356,93.816,4,0.289
2495712,-1.9352498567900003,-0.655809808621,Lifehouse,Empty Space,5ngsnXCyCq5OkJAbmeKrUQ,0.00366,0.46,301173,0.892,7.86e-05,0,0.215,-6.106,1,0.0362,92.811,4,0.389
2496217,0.909991610338,0.48115705448,Matt Costa,Cold December,0m2tpb7lsANk5voNcITpkJ,0.0157,0.648,255573,0.597,1.72e-06,10,0.0987,-7.423,1,0.0246,111.331,4,0.481
2496227,0.0713366766173,0.874486131448,Matt Costa,Behind The Moon,67lf58RHFsiHI96FZbIgAi,0.292,0.758,215120,0.57,3.92e-05,4,0.161,-7.556,0,0.0299,111.113,4,0.405
2496822,1.5412568207600001,1.70416465317,Del Amitri,Life Is Full,2rMBqKf6ZDvAvm8nJfVwnd,0.245,0.463,202067,0.858,0.0,7,0.332,-6.367,1,0.0395,107.627,4,0.776
2497110,1.0719011311700002,0.8468301807240001,Dina Carroll,Don't Be A Stranger,31nNLxZbpVBXRg0XdthArE,0.63,0.496,286160,0.286,0.0,2,0.149,-11.898,0,0.0302,130.72,4,0.213
2497875,-1.05657234488,0.736206377828,John Hiatt,Sometime Other Than Now,6avX3A4gMG52xhXsmmku0x,0.367,0.75,264603,0.692,1.47e-06,7,0.0916,-7.291,1,0.0257,117.184,4,0.81
2497882,-0.8364481648800001,-0.13034674486199999,John Hiatt,Feels Like Rain,559o0Auxo7OjGZguEXmnab,0.825,0.702,287295,0.253,0.0121,7,0.11,-11.898,1,0.0421,140.462,4,0.47
2498525,0.909991610338,0.48115705448,Groove Coverage,She,23Vp3RFKeLvK3hNjfVMhgX,0.383,0.772,230067,0.7,0.0,10,0.223,-5.748,1,0.0251,101.974,4,0.714
2498716,-1.4877246643900002,-0.36081300089699997,Yeah Yeah Yeahs,The Sweets,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2498759,-0.641792898265,0.28679717856,3 Doors Down,Be Somebody,0z6aqMJAl7TbCP4okrKcHs,0.0227,0.592,195467,0.686,2.86e-06,9,0.207,-7.417,0,0.0281,140.27,4,0.348
2498761,-1.4959111008300001,0.0401982846033,3 Doors Down,The Real Life,2eTshd2WZ4m6ta9aO157iF,0.216,0.65,235280,0.647,0.0,7,0.162,-7.756,1,0.0326,142.913,4,0.56
2498762,-1.34400722455,0.0048601253478000005,3 Doors Down,Behind Those Eyes,4QOTzEsuoZaBxtaS32VRNz,0.0397,0.572,259160,0.657,2.82e-06,7,0.259,-6.196,1,0.0288,142.18,4,0.206
2498763,-1.05657234488,0.736206377828,3 Doors Down,Never Will I Break,5LM6Xr25UY3dkPyRTKqZe4,0.000521,0.376,230400,0.882,3.61e-05,9,0.113,-4.746,1,0.0442,166.122,4,0.527
2498765,-1.05657234488,0.736206377828,3 Doors Down,Live For Today,1fZLcY8rJze7s8ly8SZLqH,0.00697,0.6,227640,0.835,2.69e-06,0,0.144,-5.859,1,0.0316,102.228,4,0.46
2498905,0.909991610338,0.48115705448,Edie Brickell & New Bohemians,What I Am,6hHUiDe461VUoTHnsplRYs,0.624,0.619,296360,0.677,6.46e-05,11,0.0589,-11.728,0,0.0746,177.873,4,0.571
2499850,-1.59141952604,1.7686952048599998,SONATA ARCTICA,The Power Of One,5D5diuFSjesMU8WGXKejjY,0.00116,0.216,693040,0.872,0.0,11,0.23,-4.477,0,0.0583,75.079,4,0.0817
2500558,-0.308877816114,-0.10269079413799999,Tarot,Undead Son,21uNqccA6MRcvPHQhDyDf6,5.37e-05,0.342,250773,0.949,0.0125,1,0.991,-4.415,1,0.0758,92.344,4,0.275
2500622,1.5412568207600001,1.70416465317,Rick James,Give It To Me Baby,13v3siPyvy5TTEZYmGPPse,0.114,0.706,248133,0.727,7.7e-05,11,0.174,-8.714,1,0.0456,119.55,4,0.965
2501632,1.5412568207600001,1.70416465317,Scissor Sisters,Ooh,2qlstMqdqaP7wHilz2IzCa,0.000998,0.727,209387,0.739,0.00749,7,0.0621,-4.668,1,0.0512,126.01,4,0.963
2501715,1.0719011311700002,0.8468301807240001,The Brothers Johnson,Treasure,4rMkDtoaC5jCJyUAiBriQT,0.825,0.514,251267,0.225,0.0422,7,0.0781,-17.071,1,0.0313,80.777,3,0.144
2502422,0.946375772323,0.631728341762,S Club 7,Don't Stop Movin',4dzreTCcGVgeF1vCcd22AC,0.0285,0.822,233627,0.672,0.0,7,0.213,-6.133,1,0.0329,117.033,4,0.91
2503049,0.37332522108000005,-0.9231506656209999,Richie Sambora,River Of Love,6yRF6z6nPfGTgz28yXIFLc,0.0824,0.585,308160,0.825,0.0,11,0.136,-10.308,0,0.048,125.967,4,0.689
2503275,0.815392789182,0.662457175897,Supertramp,Bloody Well Right,2SmlWvdYG6FsagxN3FkHMI,0.426,0.575,272432,0.446,0.0175,3,0.0656,-13.839,1,0.105,75.501,4,0.532
2503277,-1.24758919529,0.0632449102068,Supertramp,Rudy,4NZLRuEvCdmXUOdCAbp8dN,0.351,0.426,440834,0.263,0.00291,5,0.384,-16.098,0,0.0493,134.673,4,0.25
2503280,1.5412568207600001,1.70416465317,Supertramp,Dreamer,5z4ljpMLi1LTF8UG9P53fH,0.864,0.664,213236,0.414,0.0367,5,0.0813,-14.113,1,0.0675,147.883,4,0.831
2503980,0.722613176124,-0.0381602424484,The Pussycat Dolls / Avant,Stickwitu,5lWSnt4Jq2b8llyiCKW366,0.289,0.652,194693,0.539,0.0,9,0.0843,-6.641,1,0.0392,80.113,4,0.484
2504018,0.37332522108000005,-0.9231506656209999,Matt Costa,TV Gods,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2504050,1.2047033224099999,1.15104563869,Scissor Sisters,I Don't Feel Like Dancin',1qEHgdFqUxFebMPk8s2HLY,0.0156,0.711,248640,0.924,0.0,7,0.114,-3.398,1,0.0282,108.033,4,0.912
2504051,1.1783248049700001,1.18331091453,Scissor Sisters,She's My Man,6RL4yr3zt4CIbcz9ZZQ8iA,0.00978,0.572,331747,0.927,0.00183,11,0.0684,-3.287,0,0.0443,172.97,4,0.708
2504052,1.4130026497600001,1.57049422467,Scissor Sisters,I Can't Decide,1zyGFId8xHOcRmCmehrwlc,0.255,0.69,166573,0.795,0.0,3,0.202,-4.956,1,0.0312,96.991,4,0.872
2504060,1.0719011311700002,0.8468301807240001,Scissor Sisters,Might Tell You Tonight,3SQBKfc34kEnI0zhj4sMrS,0.0331,0.603,200360,0.746,2.04e-06,0,0.21,-5.465,1,0.024,90.009,4,0.706
2504236,1.5412568207600001,1.70416465317,The Mission,Like A Child Again,18MRtUN6g0IwiMpyvwAEQd,0.187,0.536,217880,0.819,0.0,0,0.15,-9.305,1,0.0282,134.037,4,0.62
2505140,1.2047033224099999,1.15104563869,The Rubettes,Sugar Baby Love,7H1Sowczuu33E32RWmuoar,0.000303,0.424,209893,0.768,0.0181,0,0.363,-9.04,1,0.045,129.694,4,0.791
2505650,-0.559928533802,0.0033236836378299998,The All-American Rejects,One More Sad Song,0Rwus5Q8b3ZTRDpY1Dwvrb,0.000587,0.423,183640,0.851,0.00413,9,0.0343,-5.003,1,0.0573,168.936,4,0.646
2506155,0.449731961246,-2.0754819457900004,Bernard Fanning,Not Finished Just Yet,1e7d8YXWftc1eUJkPaKif0,0.277,0.53,197387,0.52,0.0,0,0.0694,-5.573,1,0.0279,70.83,4,0.203
2506157,0.526138701412,-1.62837740909,Bernard Fanning,Believe,1CM8bxY8co4Cgl4L3ZdkPV,0.114,0.662,187627,0.651,0.00037,9,0.106,-7.874,1,0.0343,119.041,4,0.447
2506162,0.37332522108000005,-0.9231506656209999,Bernard Fanning,The Strangest Thing,4jbRrrPr8i1o319VsWct4K,0.216,0.758,194920,0.516,0.00817,7,0.106,-6.8,1,0.0274,91.058,4,0.799
2506339,-0.780962317853,-0.789480237121,Sugababes,Follow Me Home,0CnEMaHmc1jMnrapJo1Kfd,0.0606,0.528,238933,0.651,4.21e-05,11,0.369,-5.303,1,0.0292,82.013,4,0.363
2506523,1.1783248049700001,1.18331091453,Lisa Loeb & Nine Stories,Snow Day,4K5kL1oB9CQPX5TgED0ta5,0.163,0.604,233733,0.7,0.00151,2,0.11,-6.506,1,0.0293,93.35,4,0.218
2506526,-1.9352498567900003,-0.655809808621,Lisa Loeb & Nine Stories,Do You Sleep?,43RL5EuY4yHXDKIbvtHWJ7,0.0383,0.643,233493,0.671,4.65e-05,1,0.0496,-7.158,0,0.0296,90.396,4,0.26
2506529,0.12955133578800002,-1.2365847738299998,Lisa Loeb & Nine Stories,Sandalwood,1iXVRhB0RnmTJwDKd4zIKa,0.778,0.553,158533,0.213,2.41e-06,4,0.0978,-12.318,1,0.0523,83.395,4,0.121
2506531,-1.04019947199,-0.06581619317250001,Lisa Loeb & Nine Stories,Waiting For Wednesday,5dtGANbAShCkQZK0FU1xw8,0.00141,0.522,188640,0.889,0.000123,2,0.242,-5.4,1,0.0298,128.473,4,0.961
2508137,1.11374291745,0.785372512445,American Hi-Fi,The Art Of Losing,4EjeB71VqwTMdlFbwD3xTP,0.00172,0.434,202960,0.904,0.000457,7,0.148,-2.5,1,0.045,168.238,4,0.673
2508388,1.5412568207600001,1.70416465317,The All-American Rejects,My Paper Heart,5mSVJjVzZEoVrg6amF8udl,0.000333,0.496,228867,0.849,9.16e-06,0,0.354,-4.975,1,0.0368,171.965,4,0.828
2508394,1.5412568207600001,1.70416465317,The All-American Rejects,Don't Leave Me,3gpvC9cDSd7hULJtVwAovJ,0.00073,0.491,208267,0.908,4.51e-06,11,0.0902,-4.115,1,0.132,164.009,4,0.611
2508396,0.815392789182,0.662457175897,The All-American Rejects,Drive Away,72j6TTVpXqFzwAQ2BKIDmY,0.00173,0.521,180067,0.96,0.000121,9,0.137,-3.102,1,0.0498,105.962,4,0.723
2508397,1.5412568207600001,1.70416465317,The All-American Rejects,Happy Endings,3PMJBprFYP7sTC5OGRKFOx,0.000276,0.498,260200,0.894,5.42e-05,1,0.114,-3.073,1,0.0455,156.106,4,0.754
2509028,0.37332522108000005,-0.9231506656209999,Bernard Fanning,Thrill Is Gone,7ITQyO3zBK5xKQaHBeWLWT,0.276,0.536,191640,0.595,5.63e-05,5,0.0834,-7.167,1,0.0348,79.001,4,0.551
2509029,0.7157911457520001,1.10495238748,Bernard Fanning,Wish You Well,1VPqqYREN10iX8CSvJYyf7,0.177,0.73,151133,0.717,3.85e-06,2,0.0628,-3.983,1,0.0873,122.713,4,0.703
2509072,1.11010450125,-0.31471974969,Jack Johnson and Friends / Matt Costa,Fall Line,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2509105,0.678952181743,-2.33360415255,Baby Bash / Perla Cruz / Russell Lee,Shorty DooWop,6brGEL5xDlBWnjyVW22typ,0.378,0.812,198893,0.566,0.0,0,0.135,-6.808,1,0.0733,99.029,4,0.832
2509159,1.1783248049700001,1.18331091453,Scissor Sisters,Get It Get It,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2509181,-1.9352498567900003,-0.655809808621,Tears For Fears,Pale Shelter,0Xam0zVac3hKWWN4OQ5Gdr,0.0307,0.555,273893,0.875,0.00521,0,0.46,-5.287,1,0.0335,118.643,4,0.559
2509182,-0.8014284089679999,0.185392025905,Tears For Fears,I Believe,2iwXxZD87p1Q3ISveQteiJ,0.499,0.564,295093,0.203,1.84e-06,3,0.177,-16.934,1,0.0287,75.709,4,0.112
2509183,0.815392789182,0.662457175897,Tears For Fears,Laid So Low (Tears Roll Down),4I473BDyr7GSHKzIC1r7R4,0.00233,0.461,271935,0.826,0.958,10,0.281,-8.165,0,0.029,114.993,4,0.204
2509184,-1.12206383645,-0.379250301379,Tears For Fears,Mothers Talk,2p87CAEgL7eJzVgNZt2M0J,0.00379,0.608,306320,0.92,0.00625,7,0.357,-11.807,1,0.051,119.123,4,0.58
2509259,0.37332522108000005,-0.9231506656209999,Bernard Fanning,Songbird,4SxNSszQR7aK8WlRnemoYj,0.102,0.58,156280,0.776,0.000213,6,0.183,-6.965,0,0.0273,80.54,4,0.866
2509262,-0.18881008156800003,-0.798698887362,Bernard Fanning,Wash Me Clean,6pgyYpN49hgDly83BQ84cv,0.917,0.476,156280,0.347,4.45e-05,5,0.141,-11.127,1,0.03,146.772,4,0.381
2509269,0.164571091699,-0.5520999934049999,Bernard Fanning,Watch Over Me,1Fq3f85xEB3XdbGyGpPHF8,0.929,0.662,213000,0.0991,0.0181,2,0.112,-15.918,1,0.0372,77.201,4,0.466
2509326,0.815392789182,0.662457175897,Sugababes,Push The Button,2nCmCt4B5vkabS0zeOuc1Z,0.0517,0.962,218093,0.662,0.0,8,0.0799,-5.093,1,0.0578,126.007,4,0.801
2509331,1.5412568207600001,1.70416465317,Sugababes,Ugly,1HFb7QC2E6wUDkte5mUfn5,0.0178,0.723,231173,0.819,0.0,0,0.223,-7.764,1,0.0309,116.984,4,0.577
2509336,0.37332522108000005,-0.9231506656209999,Sugababes,2 Hearts,7CXmsBANGvRgrrhBnGlRNd,0.119,0.335,293200,0.691,2.05e-05,10,0.202,-4.989,1,0.0369,89.6,4,0.227
2509370,-0.8018832109909999,0.18923313017499999,10 Years,Wasteland,3pO37BXsjMC2wApALxGbuB,0.000422,0.409,229867,0.783,0.000354,6,0.0664,-5.083,0,0.0731,145.541,4,0.313
2509371,0.36923200285700003,-0.91623667794,10 Years,Seasons To Cycles,09XHdVTKxnBRsPgX6PDe5Y,0.00535,0.538,233840,0.655,0.0,1,0.162,-5.965,1,0.0349,117.788,4,0.282
2509378,-1.9352498567900003,-0.655809808621,10 Years,The Autumn Effect,6sjFla2yPEbGmdVDF6U2Tf,0.00741,0.445,249827,0.662,0.00175,1,0.0839,-5.655,0,0.0327,110.889,4,0.0962
2509574,0.37332522108000005,-0.9231506656209999,Warren G,We Brings Heat,5nOSriXOUPAY1SJ2vouUdl,0.522,0.734,226933,0.535,0.0,7,0.259,-9.028,1,0.398,94.496,4,0.701
2510548,1.1783248049700001,1.18331091453,Three Dog Night,Joy To The World,2ymeOsYijJz09LfKw3yM2x,0.464,0.649,220573,0.679,0.00121,2,0.339,-12.515,1,0.0316,126.867,4,0.971
2511224,-0.34162356189900006,-0.0934721438967,3 Doors Down,Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,0.00664,0.545,233933,0.865,1.12e-05,11,0.168,-5.708,0,0.0286,99.01,4,0.543
2511523,1.5412568207600001,1.70416465317,The Impressions,It's Not Unusual,2PbUo3unl1pg5LhDcLkC7U,0.401,0.373,135827,0.724,0.0,10,0.246,-5.192,1,0.0655,125.07,4,0.746
2511549,-1.9352498567900003,-0.655809808621,James,Five-O,6LgGMPSUPGG9Q6d8zwTWRn,0.383,0.626,213976,0.741,0.00183,7,0.22,-6.402,0,0.0797,165.989,4,0.851
2511792,-1.04019947199,-0.06581619317250001,Kim Richey,Hello Old Friend,1EvDMvzSVTvKtq5yj7BQju,0.839,0.549,252640,0.498,0.0117,5,0.151,-10.055,1,0.0297,144.002,4,0.403
2511794,-0.895572428101,-0.51522539244,Kim Richey,A Place Called Home,43kg5oAysx4HxL6TL9yoap,0.877,0.493,237160,0.248,1.18e-05,0,0.119,-13.882,1,0.0337,147.526,4,0.393
2511958,1.5412568207600001,1.70416465317,The Bravery,No Brakes,76OK4Kxhkm1ja4p1isYwro,2.67e-05,0.503,183827,0.816,0.819,5,0.302,-3.679,1,0.0332,151.019,4,0.667
2511966,0.957291020918,0.390506993776,The Bravery,The Ring Song,6zdD5Ig3nKhr3JMRXrgBNT,0.00331,0.625,205453,0.955,1.1e-05,1,0.117,-4.953,1,0.0418,124.028,4,0.864
2511967,0.0158508295903,0.390506993776,The Bravery,Rites Of Spring,6mYtvdaPMg3NFiGGypNnvw,0.368,0.415,200787,0.967,0.372,4,0.422,-3.804,1,0.0681,138.176,4,0.624
2511969,0.815392789182,0.662457175897,Mariah Carey,It's Like That,0sNY3XS9Tz1P957KZrQ6GZ,0.0901,0.8,203360,0.633,0.0,8,0.0315,-4.875,0,0.0514,95.953,4,0.836
2511970,-0.5585641277269999,0.1508220875,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,0.0339,0.837,201400,0.462,0.0,0,0.09,-7.89,1,0.0601,139.986,4,0.762
2511972,-1.9352498567900003,-0.655809808621,Mariah Carey,Mine Again,38eXybknveyZKLQVA9vMps,0.684,0.692,241693,0.334,5.53e-06,7,0.117,-9.106,0,0.063,131.896,4,0.364
2511979,0.722613176124,-0.0381602424484,Mariah Carey,I Wish You Knew,26GLFX8NCNqemfaqGwu1Fz,0.61,0.456,214907,0.565,0.0,3,0.204,-6.75,0,0.0428,77.91,4,0.493
2511980,0.815392789182,0.662457175897,Mariah Carey / Nelly,To The Floor,58z8c6DaVGSekygG2lmUGr,0.0549,0.843,207627,0.623,0.000115,1,0.0165,-4.364,1,0.13,100.82,4,0.883
2512049,1.30657897596,1.27549741695,Mariah Carey,Joy Ride,42sGWmbhcUc1IeY7FxHb7s,0.344,0.583,243800,0.526,0.0,6,0.103,-6.44,1,0.0321,120.161,4,0.475
2512115,1.5412568207600001,1.70416465317,Squeeze,Hourglass,5Y6HTd7VB0O8Aki4EvmB4x,0.22,0.732,197107,0.545,0.0,5,0.323,-11.745,1,0.031,125.932,4,0.971
