dzr_sng_id,MSD_sng_id,MSD_track_id,sp_track_id,artist_name,track_name,valence,arousal,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence,sp_popularity,sp_explicit
939687,SOJJZJD12A8C13ED06,TRBTRTH128F4281AAD,1oXVWCQEtnZ8Fhb3LVwrlA,Jenny Lewis with The Watson Twins,Handle With Care,1.541256821,1.704164653,0.00316,0.501,176960,0.766,1.33E-05,7,0.0826,-4.536,1,0.0311,132.736,4,0.788,42,FALSE
939692,SOBFQSF12A8C13ED0C,TRLJRJM128F4281AAF,,Jenny Lewis with The Watson Twins,It Wasn't Me,-0.700462359,-0.192572634,,,,,,,,,,,,,,,
939721,SOBRORE12AF72A4358,TRMYSMG12903CE76B3,46sqkKk663MiT1u0WHLQKF,Peaches,Boys Wanna Be Her,-1.400402676,1.538228949,0.141,0.773,235560,0.512,0,2,0.0712,-3.845,1,0.0887,139.034,4,0.721,42,FALSE
939751,SOSVHXU12A8C13DDF3,TRMZNSU128F4281B75,,Delays,Valentine,1.541256821,1.704164653,,,,,,,,,,,,,,,
939765,SOHBLNE12A8C13DBEF,TRRJNSU128F427EFE8,,Delays,Hideaway,0.610731878,-0.291673124,,,,,,,,,,,,,,,
939768,SOISWZB12A8C13E1DE,TRIOONU128F4281B6B,,Delays,Lillian,0.815392789,0.662457176,,,,,,,,,,,,,,,
939975,SOOQQFE12A8C13004F,TRMBGUV128F423EDAC,7Dk254DmbCBAZsriiXF30Z,Natacha Atlas,Ne Me Quitte Pas,0.512494641,-1.208928823,0.0691,0.66,272467,0.825,3.07E-05,9,0.0575,-5.422,0,0.0582,102.976,4,0.625,17,FALSE
940034,SOLJPEG12A8C13007A,TRSTECP128F423EDBC,2J0tNUQTshNHgJte5sw9Ab,Gorky's Zygotic Mynci,Her Hair Hangs Long,1.546714445,2.119003914,0.165,0.399,300933,0.657,0.62,4,0.559,-8.118,1,0.031,111.366,4,0.394,13,FALSE
940103,SODWURW12A8C139264,TRKVOCE128F428F625,5XsV6sm6QGXebVd8xIw0Xc,Taken By Trees,Only Yesterday,1.071901131,0.846830181,0.945,0.599,159880,0.25,0.00101,0,0.119,-10.882,1,0.0301,132.161,4,0.329,38,FALSE
940480,SOFVSYJ12A58A793EB,TRAIAIV128F4281D34,5EniJhs141bzYSfrv04gNl,The Veils,Lavinia,-0.800064003,0.159118873,0.0118,0.277,331827,0.618,0.0761,5,0.336,-7.866,0,0.0315,183.099,3,0.419,37,FALSE
940489,SODKKKU12A8C14081F,TRENQZR128F4281D40,1xhjoyZwFl0RGYv60t9NlC,The Veils,Talk Down The Girl,-0.765499049,-1.018410051,0.23,0.526,250200,0.46,0.0479,0,0.108,-10.392,0,0.03,134.719,4,0.302,22,FALSE
940560,SOIJYRP12A8C131D3F,TRGXBNA128F423EE1D,1p5AUTuuNI4cN2qbcly7Eg,Anjali,Misty Canyon,0.373325221,-0.923150666,0.0294,0.542,263000,0.757,0.0761,1,0.0882,-4.999,0,0.0268,105.026,4,0.667,18,FALSE
940563,SONTVSB12A8C131D43,TROJJAH128F423EE1E,6kTkq7hAII6iJVWhE8fx6k,Anjali,Asian Provocateur,0.373325221,-0.923150666,0.0144,0.582,216533,0.932,0.005,9,0.277,-3.283,0,0.0464,105.996,4,0.851,1,FALSE
940576,SOHOYYP12A8C131D52,TRRFKFP128F423EE22,7Jij8jcmq4oZ0cqz3kyHCJ,Anjali,A Humble Girl,0.373325221,-0.923150666,0.248,0.32,268440,0.55,0.0311,2,0.0944,-6.339,0,0.0298,125.298,5,0.286,3,FALSE
940613,SOQDWNI12A6D4F9593,TRKYZMJ128F1486DDA,3Da9rhYJk0znUZYMi96Dpl,The Raconteurs,Yellow Sun,1.541256821,1.704164653,0.259,0.551,200707,0.567,0.000786,2,0.371,-8.911,1,0.0331,110.612,4,0.547,37,FALSE
940894,SOGDNAW12A6D4F6804,TRAALDI128EF35F6DD,6djhZXPxHBnZoNFGhDQgoV,Lisa Germano,The Darkest Night Of All,-0.708648796,-0.724949685,0.942,0.179,281880,0.0642,0.0117,7,0.0703,-20.076,1,0.0358,79.134,3,0.0787,8,FALSE
940898,SOMXPQL12A8AE4571A,TRGQTKG128F4238441,2fhwvSptDeBj8Yw9FufioZ,PJ Harvey,Dry,-1.418139955,1.337723306,0.000861,0.445,203560,0.456,0.000905,2,0.15,-15.454,1,0.0308,99.871,4,0.471,31,FALSE
940979,SOQDSYM12A8AE473D9,TRLHKUT128F4232465,0PsPs9wJWrXqQa3IhOHfyC,British Sea Power,No Lucifer,0.815392789,0.662457176,0.0336,0.307,207440,0.894,0.00078,2,0.152,-3.983,1,0.0756,148.808,4,0.115,27,FALSE
940989,SORNLHP12A8AE473EE,TRCGSFP128F4232473,3Dzsdm5aiRXW9pnUopcx97,British Sea Power,A Trip Out,0.815392789,0.662457176,0.00178,0.256,196773,0.93,6.87E-06,0,0.157,-3.027,1,0.0821,154.063,4,0.229,22,FALSE
940999,SOHYNLT12A58A7BE4C,TROWACV128F423247C,3GOzgqucofJmhKng2siKxX,British Sea Power,Open The Door,-1.040199472,-0.065816193,0.0575,0.397,296600,0.633,0.00307,4,0.119,-5.764,1,0.0319,123.689,4,0.347,18,FALSE
941218,SOZKWWE12A6D4F678E,TROKPHQ128EF35F653,1rp0LNNEjXz1ek4zL3lnf2,The Wolfgang Press,Hammer The Halo,-1.547758532,0.25222724,0.503,0.306,309693,0.269,0.674,9,0.159,-17.099,0,0.0382,181.818,3,0.328,9,FALSE
941488,SOLTHCV12A8C133A52,TRKTLTT128F423F07E,6YMFOGjuswXwwiv8VSNOce,Gus Gus,Starlovers,0.373325221,-0.923150666,0.00841,0.709,283533,0.641,0.129,10,0.071,-9.128,0,0.0402,105.025,4,0.673,22,FALSE
941494,SOXLTLP12A8C133A56,TRUKMSK128F423F080,67bwn0RtIUap7dgvSaS7af,Gus Gus,Very Important People,0.373325221,-0.923150666,0.00228,0.827,351933,0.665,0.0805,7,0.0797,-9.131,1,0.113,125.649,4,0.533,20,FALSE
941555,SOFFNKM12A8C13E07A,TRJOTAF128F4281990,0KKVnJesJKIWKo5O0yaB4T,Belle & Sebastian,Act Of The Apostle,-1.040199472,-0.065816193,0.09,0.63,175733,0.716,2.23E-05,0,0.115,-6.428,1,0.0311,128.961,4,0.893,28,FALSE
941558,SOUMFTD12CF5F86D65,TRCFJQW128F4281991,1SxC3v3Mcm5VPxeXaF59NY,Belle & Sebastian,Another Sunny Day,1.204703322,1.151045639,0.00343,0.402,244400,0.785,0,8,0.0624,-5.441,1,0.0419,156.108,4,0.838,48,TRUE
941561,SOPCFUQ12D0219A286,TRQHHTU128F427ED1B,3wWZ2QUjThn4eKPVEFk4u5,Belle & Sebastian,The Blues Are Still Blue,1.011867264,0.616363925,0.274,0.736,248787,0.828,0,6,0.125,-4.883,0,0.0374,119.932,4,0.922,37,FALSE
941566,SOOSDMO12A6D4F80F9,TRIRQPO128F4281996,3IgkrpqU2RLmdh2jsMkisY,Belle & Sebastian,We Are The Sleepyheads,1.541256821,1.704164653,0.00884,0.519,213733,0.869,4.86E-06,9,0.0476,-5.241,1,0.0573,148.463,4,0.768,27,FALSE
941577,SOLJDKP12A8C13D591,TRSHLOF128F428199A,3ob9YMKcdE0IKNLCN6AFaO,Belle & Sebastian,Act Of The Apostle II,0.205958076,0.149285646,0.7,0.419,260867,0.357,1.51E-05,9,0.126,-8.479,1,0.0327,97.397,4,0.26,23,FALSE
941579,SOKGBAB12A8C13D59A,TRLIHJA128F428199B,2y0H0p48eFt8VmmB4wxek0,Belle & Sebastian,For The Price Of A Cup Of Tea,1.301121352,1.495208581,0.155,0.597,199627,0.83,0,10,0.174,-5.28,1,0.0351,90.944,4,0.963,26,FALSE
941597,SOKAPJG12A8C13E865,TRTMYMP128F427ED33,2wHkzNC7nLeNN2PXPlAEPc,British Sea Power,Please Stand Up,0.966387061,0.256836565,0.0919,0.388,187227,0.887,1.68E-05,2,0.116,-4.506,1,0.0563,138.337,4,0.616,27,FALSE
941600,SOOPBAF12AF72A59A8,TRTEPVI128F427ED34,7COPwZjr28VuEqfIVYerhM,British Sea Power,North Hanging Rock,-0.333437125,-0.494483429,0.103,0.326,266640,0.528,0.504,2,0.227,-9.294,1,0.037,122.108,4,0.155,20,FALSE
941605,SOUWRFB12A8C13CC20,TRXNNDD128F427ED38,4LpBqS2KnStLxQegs0uZWG,British Sea Power,Victorian Ice,-0.027810165,-0.038160242,0.142,0.292,206133,0.856,0.00353,7,0.0944,-7.363,1,0.0591,171.075,4,0.358,19,FALSE
941614,SOMVWTL12A8C13CC30,TRAGODU128F427ED3F,7a0YOlDVmtbaGqn06CORYu,British Sea Power,True Adventures,-1.040199472,-0.065816193,0.0269,0.0854,472600,0.496,0.621,0,0.12,-10.574,1,0.0375,182.782,4,0.0956,18,FALSE
941715,SOPQPZO12A8C13FC9A,TRORFLA128F428194A,7n7kvfPgjYCKBiNXkBKhQz,Babyshambles,Albion,-1.040199472,-0.065816193,0.0504,0.46,324907,0.546,0.000218,0,0.252,-9.696,1,0.0383,88.46,4,0.372,26,FALSE
941739,SOBDAIS12A8C13FCBA,TRLOSWY128F4281942,4dMAJ12BGp4F2yrHBowpnO,Babyshambles,The 32nd Of December,-1.040199472,-0.065816193,0.0273,0.533,188693,0.786,0,7,0.0877,-4.981,1,0.0353,121.411,4,0.66,21,FALSE
941763,SODUFZA12A58A795C2,TRYHJBE128F428194B,0bGwUP1IXXpbRmzLNvovpK,Babyshambles,Back From The Dead,-1.935249857,-0.655809809,0.00181,0.587,172253,0.78,0.0279,11,0.192,-8.289,0,0.0285,104.984,4,0.406,21,FALSE
942171,SONIHQN12A8C1421A9,TRXVMGN128F92D049C,76tu8GuxbQU25IMuNsse5I,Mojave 3,In Love With A View,-0.064649129,-0.148784045,0.146,0.255,369760,0.365,0.00387,1,0.156,-10.356,1,0.029,138.404,3,0.0868,31,FALSE
942174,SOXEAUO12A8C1421AE,TRVRKNA128F92D049F,5x6h3Gg05J8bCCYIpUJaNh,Mojave 3,Prayer For The Paranoid (Electric Version),-1.394945051,0.427381595,0.336,0.41,263267,0.333,0.00962,4,0.105,-11.501,1,0.0285,126.883,3,0.158,7,FALSE
942276,SOIWTZA12A8C137300,TRHMLKU128F42637E0,50bLhW9P0G69TiQP62qCEU,Red House Painters,San Geronimo,-0.427126343,0.444282454,0.0157,0.431,459760,0.494,0.736,2,0.302,-9.71,1,0.0242,101.445,4,0.345,23,FALSE
942279,SOFXXRK12A8C139AAC,TRDOSMO128F42637E1,0OIyhmV7R9QjNF7CzItiwk,Red House Painters,Shadows,-1.048385908,0.335195092,0.925,0.489,364333,0.188,0.00261,7,0.122,-13.432,0,0.0289,93.555,3,0.192,20,FALSE
942282,SOUVJBH12A8C139AB0,TRCXHNZ128F42637E2,7J1iiiHuHKLUvHvN6bPmVr,Red House Painters,Over My Head,-1.056572345,0.736206378,0.725,0.573,423067,0.163,0.0466,2,0.0769,-16.909,1,0.0522,134.673,4,0.2,19,FALSE
942297,SOSMQZC12A8C139ABD,TRTJNUT128F42637E6,7duYW1vy65MStEuaWVVXpA,Red House Painters,Drop,-1.274877317,-0.145711162,0.609,0.457,808200,0.171,0.0125,7,0.102,-13.88,1,0.0398,107.2,4,0.0647,19,FALSE
942498,SOWGUIT12A67ADF71E,TRVHUAA128E079983D,02TlTNu5mARNt8D5CShfLg,Film School,On & On (edit),0.373325221,-0.923150666,0.000664,0.377,342067,0.865,0.0877,4,0.242,-7.795,0,0.0437,130.448,4,0.279,6,FALSE
942511,SOVEHRI12A58A77469,TRCLDJY128F4290E7D,6J4bppdecmPHNCMKOVUCcM,Cocteau Twins,Fotzepolitic,0.815392789,0.662457176,1.68E-05,0.263,210933,0.719,0.383,7,0.113,-7.239,1,0.0422,66.667,4,0.141,43,FALSE
942542,SOQLYFC12A42806044,TRCMDUT128F4263793,5zOw3NTYetH4Tv2KiSzKDJ,The Wolfgang Press,Heart Of Stone,-1.220301074,0.644019875,0.00821,0.597,275133,0.372,0.00367,11,0.119,-15.16,0,0.0408,113.209,4,0.464,8,FALSE
942788,SOLAHSV12A8C1341B1,TRMHXOO128F429E96A,3aei1LDjspbt82vLTY93aW,Cat Power,Nude As The News,0.678952182,-2.333604153,0.41,0.59,263400,0.603,0.000388,4,0.0761,-9.426,0,0.0295,120.017,4,0.534,38,FALSE
942790,SOKQWXD12A58A7D558,TRKGBRM128F423F04C,4nsxTK5WpbwLRkuRJmR6mJ,50 Foot Wave,Long Painting,-1.591419526,1.768695205,1.24E-05,0.393,177227,0.943,0.49,11,0.202,-5.292,0,0.0893,98.966,4,0.586,5,FALSE
943161,SOGDMUT12A8C131D0F,TRVFDWO128F423EA7D,14FGzqA3ildq3CLbrQ3bKF,Modern English,Tables Turning,0.815392789,0.662457176,0.00255,0.516,275373,0.951,0.373,11,0.305,-10.638,0,0.034,151.972,4,0.731,13,FALSE
943169,SOTXDUV12A8C1465D8,TRWVQXH128F92D0404,6J2rMSRhgb4HuX6dWgM3nJ,Modern English,I Melt With You,0.815392789,0.662457176,0.000975,0.541,251573,0.81,0.00158,0,0.0681,-11.745,1,0.0367,155.582,4,0.647,61,FALSE
943217,SOWBIYL12A6D4FB8D2,TRNQVEA128F1491208,2Fq7EkgIuXr3mzoZXJyRSn,Lush,For Love,0.002206769,0.181243633,0.157,0.511,209133,0.611,0,6,0.116,-11.037,0,0.0291,129.94,4,0.896,37,FALSE
943218,SOMCHMJ12A58A80DCF,TRJBXPA128F1491209,2ojberQOPGUP9KMdOWiuSE,Lush,Superblast!,0.951833397,2.423219372,0.0172,0.239,247493,0.873,0.000548,4,0.427,-9.909,1,0.0649,194.101,4,0.364,24,FALSE
943224,SORILZT12A6D4FB8D4,TRTUWGG128F149120C,5C65OgUEiHF0ujNvgFRbFD,Lush,Take,0.766274171,-2.112356547,9.11E-05,0.396,208427,0.58,2.81E-05,11,0.0896,-11.555,0,0.0289,93.988,4,0.727,17,FALSE
943351,SOETWSD12A8C144DBA,TRHCYMH128F92CFE80,6dWUA8SuDlykya21bWOW9W,Red House Painters,Sundays and Holidays,-1.056572345,0.736206378,0.654,0.331,182800,0.252,0.0282,2,0.195,-13.238,1,0.0325,159.458,4,0.277,17,FALSE
944006,SOXEAQS12AF729E0EB,TRCOPUC128F4250459,5j3KU7D9dxolJu0kS2WHY4,The Libertines,Up The Bracket,0.815392789,0.662457176,0.0125,0.313,158547,0.91,0,9,0.365,-2.713,1,0.0718,182.553,4,0.579,46,FALSE
944009,SOJAKBB12A8C13FEF5,TRNFLRP128F427F119,79hW2iblmoT71PtfEj40Rn,The Libertines,Time For Heroes,0.815392789,0.662457176,0.00995,0.363,160280,0.924,0.000307,2,0.0136,-4.181,1,0.0508,152.51,4,0.692,56,FALSE
944015,SOZASJU12A8C13FEA3,TRABODU128F427F102,1EBmkRO7dTbPLaVrmBqO6V,The Libertines,Tell The King,1.181053617,1.390730545,0.0364,0.618,204120,0.796,0.00234,7,0.379,-5.086,1,0.0335,101.642,4,0.45,36,FALSE
944024,SOGPGNK12A8C13D7B1,TRIMYJV128F427F0F6,3blXu9PHcG78ujYnV6yfvh,The Libertines,What A Waster,-1.700572012,1.842444407,0.042,0.197,180093,0.915,0.0993,9,0.341,-8.748,0,0.0663,171.988,4,0.504,35,FALSE
944026,SOPHILG12A8C1406B2,TREUBQN128F4281C57,2l3bmjKtbQtxwi9SlPdqUB,The Libertines,The Delaney,1.541256821,1.704164653,0.000358,0.428,161653,0.854,0,0,0.0791,-2.701,1,0.0327,106.443,4,0.621,17,FALSE
944174,SOJOZTM12A8C140618,TRTFPGW12903CA44F2,729m4QKLjNwjFdmSPSrJ1E,Belle & Sebastian,I'm A Cuckoo,0.438816713,0.766935212,0.181,0.553,326173,0.647,2.99E-06,6,0.245,-7.504,1,0.0304,147.431,4,0.754,40,FALSE
944176,SOWIWHV12AF72A17D6,TREVRAJ128F42819AD,42wSwPxx4qcFEf9lHu7uQj,Belle & Sebastian,You Don't Send Me,0.681680994,0.355937055,0.174,0.787,188160,0.696,1.47E-05,9,0.0871,-7.122,1,0.0267,134.99,4,0.924,26,FALSE
944185,SOQLLCV12A58A7ACB7,TRVBHXF128F42819B0,1PbCBlU3w0VsutlQs3UI9h,Belle & Sebastian,If You Find Yourself Caught In Love,1.541256821,1.704164653,0.59,0.425,255867,0.789,0,2,0.179,-7.037,1,0.0556,136.116,4,0.411,27,FALSE
944303,SOUZLQS12A8C140E4C,TRKKCHL128F4281D0B,6ZHwcYzTxlgGsgtm4BKX5Z,The Veils,A Birthday Present,-1.040199472,-0.065816193,0.0401,0.261,223067,0.551,0.00022,0,0.302,-6.493,1,0.0317,179.51,4,0.191,6,FALSE
944309,SOMAHVV12A8C140E5B,TRRIKBU128F4281D10,6SYdgNzbH6QuFfdlPn3rkc,The Veils,Nux Vomica,-1.700572012,1.842444407,0.0105,0.489,286613,0.681,0.0421,11,0.142,-6.839,0,0.0414,140.632,4,0.491,25,FALSE
944332,SOVEFBR12AF729EF25,TRXINRD128F423EB02,0Y1FvuaD6prDgEatbWlBWI,Mojave 3,Where Is The Love,-1.935249857,-0.655809809,0.628,0.493,278027,0.17,0.00389,10,0.115,-16.8,1,0.0344,119.926,3,0.176,23,FALSE
944334,SOEAPCN12A8C132A68,TRKMLPP128F423EB03,4sOlX7m6D5qBCLoiOyiddU,Mojave 3,After All,-1.935249857,-0.655809809,0.452,0.508,213840,0.18,0.161,3,0.115,-14.069,1,0.0308,130.061,4,0.183,23,FALSE
945040,SOPTKBP12A8C134965,TRAIJBH128F423EFB0,03h1iKPyWGaPv5aRfuX7xe,The Wolfgang Press,Swing Like a Baby,-0.308877816,-0.102690794,0.124,0.721,245560,0.408,0.798,9,0.788,-14.493,1,0.0266,103.458,4,0.739,6,FALSE
945217,SOJVBPD12A6D4F4CB7,TRZDNMJ128F9323C4F,6CAG3rBGPTAinoqgVD7fBJ,Cat Power,The Greatest,-0.317973857,-0.399224044,0.738,0.508,202560,0.362,0.000998,0,0.0922,-9.688,1,0.0262,107.459,4,0.328,61,FALSE
945276,SOHOIKX12A8C140E75,TREWNMG128F4281D00,38s30McWgn30dZnhYbD8If,The Veils,Not Yet,-1.040199472,-0.065816193,0.0123,0.443,294733,0.736,2.51E-06,4,0.086,-5.644,0,0.0449,108.049,4,0.281,10,FALSE
945289,SOOKIZK12A8C140E55,TROYHKV128F4281D0D,7AH9v4f0UTcZMyaqZnDuOj,The Veils,Under The Folding Branches,-1.040199472,-0.065816193,0.829,0.295,203173,0.343,0.033,0,0.125,-11.942,1,0.0324,98.674,4,0.0694,16,FALSE
945526,SORMUIW12A6D4F4CBA,TRPIZYO12903CBF3B2,1SOSPCtnLZnfcGKyH8MJn0,Cat Power,Lived In Bars,-1.040199472,-0.065816193,0.805,0.518,224427,0.329,4.37E-06,7,0.111,-10.174,1,0.032,98.996,4,0.21,44,FALSE
945529,SOWXBTF12A6D4F7776,TRICWAP128F42988B7,1isTOfpE3DwfhhvVFpZynK,Cat Power,Empty Shell,-1.060665563,-0.577451282,0.847,0.625,184400,0.321,0.0272,9,0.0841,-12.814,1,0.0298,112.392,4,0.241,33,FALSE
945533,SOXNJTB12A6D4F7777,TRKKBOF128F42988BA,2vs132oLPN8rBy5wZnJ7Vv,Cat Power,Willie,-1.048385908,0.335195092,0.823,0.634,357360,0.376,0.00412,0,0.129,-9.431,1,0.0303,117.014,4,0.399,37,FALSE
945537,SOHLLST12A6D4F777A,TRNLEBI12903CBF3BF,6xUCa1oWZ1zuAXRN35Xksi,Cat Power,The Moon,-0.261123604,-0.646591158,0.837,0.507,225400,0.199,0.261,0,0.107,-13.587,1,0.0321,144.494,3,0.2,39,FALSE
945542,SOSEQXU12A6D4F777D,TRJAWQS128F42988C4,6VcY6v3DvMQfRulp2rP2VO,Cat Power,After It All,-0.628148838,-1.494706981,0.77,0.636,211400,0.327,0.18,2,0.0756,-13.174,1,0.0374,105.692,4,0.426,31,FALSE
945546,SOHUCBU12A6D4F777F,TRHHMYG128F42988C8,2luxaiKCpNvVSncN28hnJB,Cat Power,Hate,-0.765499049,-1.018410051,0.988,0.669,218293,0.0693,4.07E-05,9,0.121,-14.782,0,0.0482,100.531,4,0.277,44,FALSE
945548,SOAVRVU12A6D4F77C1,TRHQGYH128F42988CC,6kIdnepcWLUo3Mo6WzBTe7,Cat Power,Love & Communication,-0.780962318,-0.789480237,0.756,0.607,273533,0.367,7.69E-05,9,0.116,-9.164,1,0.0276,136.039,4,0.392,34,FALSE
945861,SOSMWOO12A8C131CA5,TRQECGL128F42437B6,5wO43apHXWFLeWID8B4DfV,Cat Power,Lost Someone,-1.935249857,-0.655809809,0.88,0.618,171173,0.283,5.06E-05,7,0.248,-10.079,1,0.0265,103.966,3,0.153,25,FALSE
945971,SOKSRPB12A8C131A5E,TRSVZNM128F423EF94,6kh7ySeueeG6ojSbChAAo2,Mojave 3,My Life In Art,-0.136962651,-1.08908637,0.323,0.483,441173,0.244,0.625,7,0.113,-15.25,1,0.0319,102.577,4,0.119,38,FALSE
945974,SODQSXH12A8C1446B9,TRRPMJH128F92D04D7,6aalhd7516OjNinbzWE6Eo,Mojave 3,Return To Sender,-1.384029803,-0.586669932,0.324,0.44,288227,0.554,0.000677,0,0.237,-9.453,1,0.0383,115.237,4,0.371,23,FALSE
945983,SOIAFBQ12A8C134923,TRCLTMT128F423EF98,4ZvD7k10mblgzNqtKTcw0G,Mojave 3,She Broke You So Softly,-0.295233755,-1.070649069,0.9,0.594,305267,0.248,0.000739,0,0.105,-14.193,1,0.0289,138.15,3,0.133,22,FALSE
945987,SOZRMNY12A8C13492B,TRJWWEV128F423EF9A,0GWBBkDBQj3Zuz4KiQaEBW,Mojave 3,Bringin' Me Home,-1.040199472,-0.065816193,0.352,0.571,230827,0.577,0.0766,9,0.201,-9.681,0,0.0269,117.277,4,0.312,21,FALSE
946031,SOORKXG12A81C217A2,TRKCDTK128F428191A,57KORKnC0OQM7HE7IN2FkZ,Antony & The Johnsons,Hope There's Someone,-0.608267492,-0.917882865,0.978,0.299,261200,0.168,0.0106,6,0.162,-10.383,1,0.0409,138.573,1,0.101,42,FALSE
946033,SOFXTMG12A81C217A4,TRIGPCW128F428191B,5nwIi1M8wZrKoBNvNJIiIs,Antony & The Johnsons,My Lady Story,-1.048385908,0.335195092,0.879,0.341,213427,0.193,0.00164,6,0.138,-17.469,1,0.0412,107.353,4,0.112,30,FALSE
946036,SOKPPGR12A81C217A7,TRCLPDV128F4281924,7q7YdWzKy5d03MlQ8yFc90,Antony & The Johnsons,For Today I Am A Boy,-1.487724664,-0.360813001,0.921,0.358,156173,0.319,0.127,0,0.244,-10.805,1,0.0374,127.288,3,0.52,30,FALSE
946038,SOAUCPW12A81C217AD,TRBEPGC128F428191D,36yNx5ozBuPdD7YGI8XI89,Antony & The Johnsons,Man Is The Baby,-1.344007225,0.004860125,0.716,0.31,249053,0.229,0.855,2,0.204,-13.185,0,0.0281,85.466,4,0.0384,28,FALSE
946048,SOEFHAF12A6D4FB311,TRTMQXU128F14895BA,3PDuc5bojmmi2NqVSYyiWb,Antony & The Johnsons,Fistful of Love,-0.283772744,0.513115042,0.543,0.347,351893,0.485,0.00198,3,0.084,-8.196,1,0.0338,86.742,4,0.307,43,FALSE
946051,SOMKTEE12A81C217B8,TRLMFVI128F4281921,1n5DYjjdWa5M9Nu5lNpXjq,Antony & The Johnsons,Spiralling,-1.100233339,-0.519373785,0.864,0.309,265400,0.116,0.0184,2,0.155,-14.035,1,0.0334,99.062,4,0.0761,24,FALSE
946054,SODLDQZ12A81C217BE,TRWVXYD128F4281922,1IP1mMLRl4MG1arDgUwJhm,Antony & The Johnsons,Free At Last,-1.344007225,0.004860125,0.816,0.456,96133,0.0441,0.0025,7,0.173,-21.153,0,0.0354,65.084,3,0.0384,22,FALSE
946306,SOGPWRZ12A8C14065C,TRJPIVE128F4281C3E,59aBJF7Nh9dkYbXY7xHZFk,The Libertines,Music When The Lights Go Out,-1.495911101,0.040198285,0.434,0.42,182387,0.69,4.75E-06,0,0.161,-6.081,1,0.0341,111.149,4,0.533,54,FALSE
946307,SOBIFON12A8C140663,TRHATVF128F4281C3F,36IjkjX9jve0xUzzdI1Bvj,The Libertines,Narcissist,0.815392789,0.662457176,0.0365,0.451,130587,0.949,0.0173,0,0.489,-2.823,1,0.0549,135.328,4,0.724,36,FALSE
946314,SOUEDXC12AF729BB65,TRYJEOY128F4281C42,3DmDxC2ZZG9Ei68kKmVQyB,The Libertines,Campaign Of Hate,0.815392789,0.662457176,0.00218,0.343,130027,0.963,5.00E-06,5,0.055,-3.612,1,0.123,120.475,4,0.61,35,FALSE
946319,SOKOZAG12A8C140672,TRCXYFH128F4281C45,13Dsqkbk8hpE4p4psnnDJT,The Libertines,Tomblands,0.815392789,0.662457176,0.0171,0.567,126000,0.915,0.000139,7,0.232,-4.16,1,0.0576,94.976,4,0.501,34,FALSE
946323,SOROSLF12A8C14067C,TRKSTPO128F4281C48,6sLZLZzEG6V744FIpbAx4q,The Libertines,Road To Ruin,0.138647376,-0.360813001,0.0173,0.394,261720,0.72,0.0368,11,0.0819,-5.383,0,0.0347,128.196,4,0.514,34,FALSE
946476,SOXYWQM12A6D4F970A,TREFXKL128F148D0B0,3fbGWIAvf1BNz5nN5TONxY,The Prodigy,Poison,-1.136617501,1.092660854,0.054,0.704,402467,0.949,0.0727,11,0.127,-6.023,1,0.12,104.019,4,0.248,48,FALSE
947215,SOOZETL12A6D4F95A2,TRQERAH128F1486DEA,7HB4aiGzMjNWl9G6PJMHMF,Beirut,Brandenburg,1.546714445,2.119003914,0.727,0.288,218773,0.807,0.0254,7,0.118,-5.272,0,0.0684,114.972,3,0.197,40,FALSE
947218,SONMBPQ12A6D4F95A3,TRFHZSQ128F1486DEB,4qBHDoJFUUSvTa4aZJfEuw,Beirut,Postcards From Italy,0.586172569,0.908287849,0.928,0.621,257480,0.569,0.0356,5,0.115,-7.318,1,0.0297,110.022,4,0.402,62,FALSE
947250,SOWIPUC12A6D4F95AE,TROAGJN128F1486DF6,1BG71HcJ7K2PQjHJHjC1lu,Beirut,Carousels,-1.045657096,0.201524664,0.449,0.306,263467,0.854,0.0105,11,0.41,-9.686,0,0.109,115.029,3,0.202,36,FALSE
947310,SOYFEAR12A8C139481,TRFRIXO128F428A233,,St. Vincent,Now_ Now,-0.780962318,-0.789480237,,,,,,,,,,,,,,,
947320,SOOXXCA12A8C139214,TRMPAZL128F428F613,14e5CAnrtgBFjPMoG3yFUy,St. Vincent,Marry Me,-0.805521627,-0.022795825,0.544,0.561,281400,0.397,6.98E-06,0,0.158,-11.103,1,0.0306,125.864,4,0.206,35,FALSE
947323,SONPDRC12A8C139218,TRRXQNH128F428F614,7dNR3keIAiMJhwycS2xAbx,St. Vincent,Paris Is Burning,-0.177894833,0.164650063,0.341,0.51,260160,0.654,0.000222,8,0.105,-7.36,0,0.0421,161.899,4,0.335,32,FALSE
947335,SORMAXQ12A8C139224,TRAYFUW128F428F618,7iyTYN5lTNQkERvqVcrS2r,St. Vincent,Landmines,-1.040199472,-0.065816193,0.717,0.403,307493,0.304,0.000615,4,0.114,-12.193,0,0.0321,141.695,3,0.107,26,FALSE
947339,SOTSRUQ12A81C22359,TRWKUYR128F42396CB,4JvclO8lNugobD1afavcYS,Beirut,Nantes,0.291460857,0.238399265,0.782,0.437,230200,0.533,0.0142,1,0.134,-9.552,1,0.0426,131.155,4,0.638,62,FALSE
